Index,,,time,,,,,,,,,,,,prot_0,,,,,,,,,,prot_1,,,,,,,,,,prot_2,,,,,,,,,,,Time,prot_0,prot_1,prot_2,mRNA_0,mRNA_1,mRNA_2,GFP
404,3,380000,1,"0,76",8,"0,67",1,"4,9",3,"0,0082",2,"0,17",1,"0,088",5,"2,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3,390000,1,"0,63",1,0,1,"3,7",4,"0,0053",2,"0,45",1,"0,039",4,"8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,3,400000,1,"0,52",1,"1,6",1,"2,5",5,"0,004",2,"0,74",1,"0,004",4,"5,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3,410000,1,"0,43",1,"3,2",1,"1,4",6,"0,0047",3,"0,01",7,"0,0084",4,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3,420000,1,"0,36",1,"4,9",1,"0,4",7,"0,0078",3,"0,26",6,"0,0001",3,"9,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3,430000,1,"0,32",1,"6,7",9,"0,43",9,"0,0037",3,"0,47",4,"0,0068",3,"7,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3,440000,1,"0,29",1,"8,5",8,"0,57",1,"0,013",3,"0,63",3,"0,0072",3,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,3,450000,1,"0,28",2,"0,2",7,"0,79",1,"0,036",3,"0,72",3,"0,0002",3,"2,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,3,460000,1,"0,31",2,"1,9",7,"0,07",1,"0,065",3,"0,73",2,"0,0052",3,"0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3,470000,1,"0,35",2,"3,3",6,"0,42",1,"0,099",3,"0,65",2,"0,0015",2,"9,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3,480000,1,"0,44",2,"4,5",5,"0,83",2,"0,041",3,"0,48",1,"0,0089",2,"7,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3,490000,1,"0,55",2,"5,3",5,"0,29",2,"0,09",3,"0,23",1,"0,007",2,"6,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,3,500000,1,"0,71",2,"5,8",4,"0,8",3,"0,05",2,"0,91",1,"0,0058",2,"5,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3,510000,1,"0,91",2,6,4,"0,36",4,"0,022",2,"0,53",1,"0,0052",2,"5,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,3,520000,2,"0,17",2,"5,7",3,"0,96",5,"0,007",2,"0,14",1,"0,005",2,"5,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,3,530000,2,"0,5",2,"5,1",3,"0,6",6,"0,008",1,"0,76",1,"0,0053",2,"5,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3,540000,2,"0,89",2,"4,2",3,"0,27",7,"0,027",1,"0,4",1,"0,006",2,"5,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,3,550000,3,"0,38",2,"3,1",2,"0,97",8,"0,066",1,"0,09",1,"0,0072",2,"6,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,3,560000,3,"0,96",2,"1,8",2,"0,71",1,"0,03",8,"0,032",1,"0,0089",2,"8,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,3,570000,4,"0,65",2,"0,4",2,"0,47",1,"0,21",6,"0,025",2,"0,0012",3,"0,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,3,580000,5,"0,46",1,9,2,"0,26",1,"0,42",4,"0,064",2,"0,0042",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,3,590000,6,"0,4",1,"7,6",2,"0,07",1,"0,65",3,"0,042",2,"0,008",3,"6,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,3,600000,7,"0,49",1,"6,2",1,"0,9",1,"0,91",2,"0,052",3,"0,0027",4,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,3,610000,8,"0,72",1,"4,9",1,"0,75",2,"0,18",1,"0,086",3,"0,0086",4,"5,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,3,620000,1,"0,1",1,"3,6",1,"0,62",2,"0,46",1,"0,037",4,"0,0058",5,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,3,630000,1,"1,6",1,"2,4",1,"0,52",2,"0,75",1,"0,003",5,"0,0046",5,"8,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,3,640000,1,"3,3",1,"1,3",1,"0,43",3,"0,02",7,"0,0076",6,"0,0055",6,"6,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,3,650000,1,5,1,"0,3",1,"0,36",3,"0,27",5,"0,0095",7,"0,0087",7,"5,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,3,660000,1,"6,8",9,"0,38",1,"0,32",3,"0,48",4,"0,0064",9,"0,0047",8,"4,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,3,670000,1,"8,6",8,"0,53",1,"0,29",3,"0,63",3,"0,0069",1,"0,014",9,"5,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,3,680000,2,"0,3",7,"0,75",1,"0,29",3,"0,72",3,0,1,"0,038",1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,3,690000,2,"1,9",7,"0,03",1,"0,31",3,"0,72",2,"0,005",1,"0,067",1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,3,700000,2,"3,3",6,"0,39",1,"0,36",3,"0,64",2,"0,0014",2,"0,001",1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,3,710000,2,"4,5",5,"0,8",1,"0,44",3,"0,46",1,"0,0088",2,"0,043",1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,3,720000,2,"5,3",5,"0,26",1,"0,56",3,"0,21",1,"0,007",2,"0,094",1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3,730000,2,"5,8",4,"0,78",1,"0,72",2,"0,88",1,"0,0059",3,"0,054",1,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3,740000,2,"5,9",4,"0,34",1,"0,93",2,"0,51",1,"0,0052",4,"0,026",1,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3,750000,2,"5,7",3,"0,94",2,"0,19",2,"0,12",1,"0,0051",5,"0,012",1,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3,760000,2,5,3,"0,58",2,"0,52",1,"0,73",1,"0,0054",6,"0,014",1,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3,770000,2,"4,1",3,"0,25",2,"0,92",1,"0,38",1,"0,0061",7,"0,034",1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3,780000,2,3,2,"0,96",3,"0,41",1,"0,07",1,"0,0074",8,"0,075",1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,3,790000,2,"1,7",2,"0,69",3,"0,99",8,"0,019",1,"0,0091",1,"0,04",1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3,800000,2,"0,3",2,"0,46",4,"0,69",6,"0,014",2,"0,0015",1,"0,22",1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3,810000,1,"8,9",2,"0,24",5,"0,51",4,"0,056",2,"0,0045",1,"0,43",1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3,820000,1,"7,5",2,"0,06",6,"0,46",3,"0,036",2,"0,0083",1,"0,67",1,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,3,830000,1,"6,1",1,"0,89",7,"0,56",2,"0,047",3,"0,0031",1,"0,92",1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3,840000,1,"4,8",1,"0,74",8,"0,8",1,"0,082",3,"0,0091",2,"0,2",1,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,3,850000,1,"3,5",1,"0,62",1,"0,2",1,"0,035",4,"0,0064",2,"0,48",1,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3,860000,1,"2,3",1,"0,51",1,"1,7",1,"0,001",5,"0,0053",2,"0,76",1,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,3,870000,1,"1,3",1,"0,43",1,"3,4",7,"0,0064",6,"0,0063",3,"0,03",1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3,880000,1,"0,2",1,"0,36",1,"5,1",5,"0,0086",7,"0,0097",3,"0,28",1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,3,890000,9,"0,32",1,"0,31",1,"6,9",4,"0,0058",9,"0,006",3,"0,48",1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,3,900000,8,"0,47",1,"0,29",1,"8,7",3,"0,0065",1,"0,016",3,"0,63",1,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,3,910000,7,"0,69",1,"0,29",2,"0,4",2,"0,0097",1,"0,04",3,"0,72",1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,3,920000,6,"0,99",1,"0,31",2,2,2,"0,0048",1,"0,069",3,"0,71",1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,3,930000,6,"0,34",1,"0,37",2,"3,4",2,"0,0012",2,"0,004",3,"0,63",1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,3,940000,5,"0,76",1,"0,45",2,"4,5",1,"0,0087",2,"0,046",3,"0,45",1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,3,950000,5,"0,23",1,"0,57",2,"5,3",1,"0,007",2,"0,097",3,"0,18",1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,3,960000,4,"0,75",1,"0,73",2,"5,8",1,"0,0058",3,"0,059",2,"0,85",1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,3,970000,4,"0,31",1,"0,94",2,"5,9",1,"0,0052",4,"0,032",2,"0,48",9,"9,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,3,980000,3,"0,91",2,"0,21",2,"5,6",1,"0,0051",5,"0,019",2,"0,09",9,"3,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,3,990000,3,"0,55",2,"0,54",2,5,1,"0,0055",6,"0,022",1,"0,71",8,"7,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4,0,3,"0,23",2,"0,95",2,4,1,"0,0062",7,"0,043",1,"0,36",8,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,4,10000,2,"0,94",3,"0,45",2,"2,9",1,"0,0075",8,"0,085",1,"0,05",7,"7,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4,20000,2,"0,68",4,"0,04",2,"1,6",1,"0,0093",1,"0,05",8,"0,003",7,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,4,30000,2,"0,44",4,"0,74",2,"0,2",2,"0,0017",1,"0,24",6,"0,002",6,"7,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4,40000,2,"0,23",5,"0,57",1,"8,8",2,"0,0048",1,"0,45",4,"0,047",6,"3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,4,50000,2,"0,04",6,"0,53",1,"7,4",2,"0,0087",1,"0,68",3,"0,029",5,"9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,4,60000,1,"0,88",7,"0,64",1,6,3,"0,0035",1,"0,94",2,"0,042",5,"5,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,4,70000,1,"0,73",8,"0,89",1,"4,7",3,"0,0096",2,"0,21",1,"0,079",5,"1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4,80000,1,"0,61",1,"0,3",1,"3,4",4,"0,007",2,"0,5",1,"0,032",4,"8,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,4,90000,1,"0,51",1,"1,8",1,"2,3",5,"0,0061",2,"0,78",9,"0,0091",4,"4,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,4,100000,1,"0,42",1,"3,5",1,"1,2",6,"0,0073",3,"0,05",7,"0,005",4,"1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,4,110000,1,"0,36",1,"5,2",1,"0,2",8,"0,0009",3,"0,29",5,"0,0076",3,"9,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4,120000,1,"0,31",1,7,9,"0,25",9,"0,0074",3,"0,49",4,"0,0051",3,"6,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,4,130000,1,"0,29",1,"8,8",8,"0,41",1,"0,018",3,"0,64",3,"0,006",3,"4,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4,140000,1,"0,29",2,"0,5",7,"0,64",1,"0,042",3,"0,72",2,"0,0094",3,"2,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,4,150000,1,"0,32",2,"2,1",6,"0,94",1,"0,071",3,"0,71",2,"0,0045",3,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,4,160000,1,"0,37",2,"3,5",6,"0,3",2,"0,007",3,"0,61",2,"0,0011",2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4,170000,1,"0,46",2,"4,6",5,"0,72",2,"0,05",3,"0,43",1,"0,0086",2,"7,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,4,180000,1,"0,58",2,"5,4",5,"0,19",3,"0,002",3,"0,16",1,"0,0069",2,"6,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4,190000,1,"0,75",2,"5,8",4,"0,71",3,"0,064",2,"0,83",1,"0,0058",2,"5,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4,200000,1,"0,96",2,"5,9",4,"0,28",4,"0,038",2,"0,45",1,"0,0052",2,"5,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,4,210000,2,"0,24",2,"5,5",3,"0,88",5,"0,026",2,"0,06",1,"0,0052",2,"5,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4,220000,2,"0,57",2,"4,9",3,"0,53",6,"0,031",1,"0,68",1,"0,0055",2,"5,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4,230000,2,"0,99",2,4,3,"0,21",7,"0,053",1,"0,33",1,"0,0064",2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4,240000,3,"0,49",2,"2,8",2,"0,92",8,"0,097",1,"0,03",1,"0,0077",2,"7,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4,250000,4,"0,09",2,"1,5",2,"0,66",1,"0,06",7,"0,085",1,"0,0095",2,"8,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4,260000,4,"0,8",2,"0,1",2,"0,42",1,"0,25",5,"0,088",2,"0,0019",3,"0,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,4,270000,5,"0,64",1,"8,7",2,"0,22",1,"0,47",4,"0,036",2,"0,0051",3,"3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,4,280000,6,"0,61",1,"7,3",2,"0,03",1,"0,7",3,"0,022",2,"0,009",3,"7,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4,290000,7,"0,73",1,"5,9",1,"0,87",1,"0,96",2,"0,037",3,"0,004",4,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,4,300000,8,"0,99",1,"4,6",1,"0,72",2,"0,24",1,"0,075",4,"0,0002",4,"6,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,4,310000,1,"0,4",1,"3,3",1,"0,6",2,"0,52",1,"0,029",4,"0,0077",5,"2,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,4,320000,1,"1,9",1,"2,2",1,"0,5",2,"0,8",9,"0,0069",5,"0,007",6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,4,330000,1,"3,6",1,"1,1",1,"0,42",3,"0,07",7,"0,0035",6,"0,0083",6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,4,340000,1,"5,3",1,"0,1",1,"0,35",3,"0,31",5,"0,0065",8,"0,0021",7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,4,350000,1,"7,1",9,"0,18",1,"0,31",3,"0,51",4,"0,0043",9,"0,0089",8,"6,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4,360000,1,"8,9",8,"0,34",1,"0,29",3,"0,65",3,"0,0054",1,"0,019",9,"7,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4,370000,2,"0,6",7,"0,58",1,"0,29",3,"0,72",2,"0,0089",1,"0,044",1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4,380000,2,"2,2",6,"0,88",1,"0,32",3,"0,7",2,"0,0042",1,"0,074",1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,4,390000,2,"3,5",6,"0,25",1,"0,38",3,"0,6",2,"0,0008",2,"0,01",1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,4,400000,2,"4,6",5,"0,67",1,"0,47",3,"0,41",1,"0,0084",2,"0,054",1,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,4,410000,2,"5,4",5,"0,15",1,"0,59",3,"0,13",1,"0,0068",3,"0,007",1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,4,420000,2,"5,8",4,"0,67",1,"0,76",2,"0,79",1,"0,0058",3,"0,069",1,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,4,430000,2,"5,8",4,"0,24",1,"0,98",2,"0,42",1,"0,0052",4,"0,045",1,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,4,440000,2,"5,5",3,"0,85",2,"0,26",2,"0,03",1,"0,0052",5,"0,034",1,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,4,450000,2,"4,8",3,"0,5",2,"0,61",1,"0,65",1,"0,0056",6,"0,04",1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,4,460000,2,"3,9",3,"0,18",3,"0,03",1,"0,31",1,"0,0065",7,"0,065",1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,4,470000,2,"2,7",2,"0,9",3,"0,54",1,"0,01",1,"0,0078",9,"0,01",1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,4,480000,2,"1,4",2,"0,64",4,"0,15",7,"0,067",1,"0,0097",1,"0,08",1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,4,490000,2,0,2,"0,41",4,"0,87",5,"0,074",2,"0,0022",1,"0,27",1,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,4,500000,1,"8,5",2,"0,2",5,"0,72",4,"0,025",2,"0,0054",1,"0,49",1,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,4,510000,1,"7,1",2,"0,02",6,"0,7",3,"0,013",2,"0,0094",1,"0,72",1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,4,520000,1,"5,8",1,"0,85",7,"0,83",2,"0,031",3,"0,0045",1,"0,98",1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,4,530000,1,"4,4",1,"0,71",9,"0,1",1,"0,07",4,"0,0008",2,"0,26",1,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,4,540000,1,"3,2",1,"0,59",1,"0,5",1,"0,026",4,"0,0085",2,"0,54",1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,4,550000,1,"2,1",1,"0,49",1,"2,1",9,"0,0047",5,"0,0079",2,"0,82",1,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,4,560000,1,1,1,"0,41",1,"3,7",7,"0,0018",6,"0,0094",3,"0,09",1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,4,570000,1,0,1,"0,35",1,"5,5",5,"0,0054",8,"0,0035",3,"0,33",1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,4,580000,9,"0,1",1,"0,31",1,"7,3",4,"0,0034",1,"0,001",3,"0,52",1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,4,590000,8,"0,27",1,"0,29",1,9,3,"0,0048",1,"0,021",3,"0,65",1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,4,600000,7,"0,51",1,"0,29",2,"0,7",2,"0,0085",1,"0,047",3,"0,72",1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,4,610000,6,"0,82",1,"0,32",2,"2,3",2,"0,0039",1,"0,077",3,"0,69",1,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,4,620000,6,"0,19",1,"0,38",2,"3,6",2,"0,0006",2,"0,014",3,"0,58",1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,4,630000,5,"0,62",1,"0,48",2,"4,7",1,"0,0083",2,"0,058",3,"0,38",1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,4,640000,5,"0,1",1,"0,61",2,"5,4",1,"0,0067",3,"0,012",3,"0,1",1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,4,650000,4,"0,63",1,"0,78",2,"5,8",1,"0,0057",3,"0,076",2,"0,76",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,4,660000,4,"0,21",2,"0,01",2,"5,8",1,"0,0052",4,"0,052",2,"0,38",9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,4,670000,3,"0,82",2,"0,29",2,"5,4",1,"0,0052",5,"0,043",1,"0,99",9,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,4,680000,3,"0,47",2,"0,64",2,"4,7",1,"0,0057",6,"0,05",1,"0,62",8,"6,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,4,690000,3,"0,16",3,"0,07",2,"3,7",1,"0,0066",7,"0,076",1,"0,28",8,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,4,700000,2,"0,87",3,"0,58",2,"2,6",1,"0,008",9,"0,023",9,"0,087",7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,4,710000,2,"0,62",4,"0,2",2,"1,2",1,"0,0099",1,"0,09",7,"0,048",7,"1,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,4,720000,2,"0,39",4,"0,94",1,"9,8",2,"0,0024",1,"0,29",5,"0,059",6,"6,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,4,730000,2,"0,18",5,"0,8",1,"8,4",2,"0,0057",1,"0,5",4,"0,014",6,"2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,4,740000,2,0,6,"0,79",1,7,2,"0,0099",1,"0,75",3,"0,005",5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4,750000,1,"0,84",7,"0,93",1,"5,6",3,"0,005",2,"0,01",2,"0,025",5,"4,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,4,760000,1,"0,7",9,"0,22",1,"4,3",4,"0,0014",2,"0,28",1,"0,066",5,"0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,4,770000,1,"0,58",1,"0,7",1,"3,1",4,"0,0092",2,"0,57",1,"0,023",4,"7,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,4,780000,1,"0,48",1,"2,2",1,2,5,"0,0088",2,"0,85",9,"0,0024",4,"4,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,4,790000,1,"0,4",1,"3,9",1,"0,9",7,"0,0006",3,"0,11",7,"0,0002",4,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4,800000,1,"0,34",1,"5,6",9,"0,92",8,"0,0049",3,"0,35",5,"0,0042",3,"8,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,4,810000,1,"0,31",1,"7,4",9,"0,02",1,"0,002",3,"0,53",4,"0,0026",3,"6,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,4,820000,1,"0,29",1,"9,2",8,"0,2",1,"0,023",3,"0,66",3,"0,0042",3,"3,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,4,830000,1,"0,3",2,"0,9",7,"0,45",1,"0,049",3,"0,72",2,"0,008",3,"1,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,4,840000,1,"0,33",2,"2,4",6,"0,76",1,"0,08",3,"0,69",2,"0,0036",3,"0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,4,850000,1,"0,39",2,"3,7",6,"0,14",2,"0,017",3,"0,57",2,"0,0004",2,"8,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,4,860000,1,"0,49",2,"4,8",5,"0,57",2,"0,063",3,"0,36",1,"0,0081",2,"7,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,4,870000,1,"0,62",2,"5,5",5,"0,06",3,"0,017",3,"0,08",1,"0,0066",2,"6,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
